Cod SMIS,Titlu,Beneficiar, Region , County ,Locality,FEDR,member state amount,own contribution,Ineligible Expenses ,total amount,Priority Axis,Intervention Category
27377,Achizitii aparatura medicala,SC Alteo SRL,Nord Vest,Bistrita Nasaud,BISTRITA,377427,44562,0,108491,530481,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
27816,Extinderea si modernizarea activitatii Recardio SRL,SC RECARDIO SRL,Nord Vest,Cluj,CLUJ NAPOCA,754596,89094,0,224186,1067876,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
24969,Achizitionarea de echipamente tehnologice pentru modernizarea societatii,SC Clean Speed SRL,Centru,Mures,TARGU MURES,253133,29887,0,88121,371140,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
27002,Dezvoltarea activitatii SC ECO LAND prin achizitia de active corporale ,SC ECO LAND SRL,Sud Est,Tulcea,BABADAG,747592,88267,0,201226,1037085,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
27562,Dezvoltarea activitatii SC Foliraf SRL prin achizitia de utilaje,"SC Foliraf SRL (str. Bailor nr. 41, Jibou)",Nord Vest,Salaj,ORADEA,71552,8448,2250,151180,233430,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
25033,"Modernizare cabana turistica „Maria” prin dotare cu utilaje, echipamente si mobilier",SC Castel Prodimpex 2003 SRL,Centru,Brasov,PREDEAL,673076,79469,0,180611,933156,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
31812,MODERNIZAREA ACTIVITATII DE SERVICII A SC POLIVALENT SRL - PIATRA NEAMT,SC POLIVALENT SRL,Nord Est,NEAMT,PIATRA NEAMT,747718,88282,0,200640,1036640,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
30267,DOTARE MICROINTREPRINDERE,SC HD SAT MILENIUM SRL,Nord Est,Bacau,BACAU,687423,81163,0,291614,1060200,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
31382,BT GLASS,SC COMPUTER CONECTIONS SRL,Nord Est,Botosani,BOTOSANI,763728,90172,0,204936,1058836,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
30845,ACHIZITIONAREA DE ECHIPAMENTE MEDICALE IN VEDEREA DEZVOLTARIII SERVICIILOR OFERITE DE CATRE SC EURODERMA IMPEX SRL,SC EURODERMA IMPEX SRL,Nord Est,Iasi,IASI,606440,71601,0,164466,842506,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
24968,Cresterea competitivitatii firmei SC ERMETIC FENSTHER SRL prin achizitionarea de aparate si echipamente performante in domeniul activitatilor referitoare la sanatatea umana,SC Ermetic Fensther SRL,Centru,Mures,LUDUS,654724,77302,0,665881,1397906,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
28453,DEZVOLTAREA SI DOTAREA ACTIVITATII DE SORTARE A DESEURILOR LA SC GAULOS SERV COM SRL SUCEAVA,SC GAULOS SERV COM SRL,Nord Est,Suceava,SUCEAVA,185609,21914,0,69154,276677,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
28883,DIVERSIFICAREA ACTIVITATII SC SERVICII PC SRL PRIN ACHIZITIONAREA DE UTILAJE SI ECHIPAMENTE DE CONSTRUCTII,SC SERVICII PC SRL,Nord Est,Bacau,BACAU,757449,89431,0,203251,1050131,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
35052,"DEZVOLTAREA SOCIETATII MAR CONSULT SRL PRIN DIVERSIFICAREA SERVICIILOR OFERITE  RESPECTIV, INFIINTAREA  SI DOTAREA UNUI CENTRU DE RECUPERARE FIZICA SI LOCOMOTORIE",SC MAR CONSULT SRL,Nord Est,Iasi,IASI,642527,75862,0,237395,955783,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
30610,Dezvoltarea S.C. MMI ENERGY TOTAL SERVICII S.R.L. cu utilaje tehnologice performante pentru cresterea productivitatii si competitivitatii, S.C. MMI ENERGY TOTAL SERVICII S.R.L,Sud ,Arges,CURTEA DE ARGES,764553,90269,0,205169,1059991,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
24982,Investitii pentru imbunatatirea serviciilor turistice in satul de vacanta Traveland Poiana Brasov ,SC Traveland SRL,Centru,Brasov,BRASOV,645405,76202,0,189456,911063,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
27637,Modernizare unitate de productie tamplarie PVC ,SC BELL COM IMPEX SRL,Sud Est,CONSTANTA,CONSTANTA,553493,65350,0,273225,892068,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
35065,ACHIZITIE DE ECHIPAMENTE SI MOBILIER MEDICAL IN VEDEREA IMBUNATATIRII SERVICIILOR MEDICALE,SC VITALDENT SRL,Nord Est,Iasi,IASI,315069,37200,0,110401,462670,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
27042,DEZVOLTAREA CENTRULUI DE INTRETINERE CORPORALA RHEA,SC RHEA MEDICAL SRL,Nord Est,Iasi,IASI,753864,89007,0,207139,1050010,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
30577,MODERNIZAREA SC VISUAL PRINT SRL PRIN ACHIZITIA DE NOI UTILAJE SI TEHNOLOGII DE PRODUCTIE,SC VISUAL PRINT SRL,Nord Est,Bacau,BACAU,433325,51162,0,116749,601236,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
35058,MODERNIZAREA SI EXTINDEREA SERVICIILOR DE IMAGISTICA MEDICALA,SC MEDISON SRL,Nord Est,Bacau,BACAU,361055,42629,65716,119104,588504,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
31462,REABILITAREA SI MODERNIZAREA CLADIRII DIN AL. DUMBRAVA DETINUTA DE SC GENERAL SYSTEM SRL DOROHOI SI EXTINDEREA SERVICIILOR FURNIZATE POPULATIEI,SC GENERAL SYSTEM SRL,Nord Est,Botosani,DOROHOI,299063,35310,0,136857,471229,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
29669,DEZVOLTAREA SERVICIILOR TURISTICE OFERITE DE SC SENSO C SRL PRIN ACHIZITIONAREA DE ECHIPAMENTE MODERNE SI TEHNOLOGII NOI,SC SENSO C SRL,Nord Est,Bacau,SLANIC MOLDOVA,753394,88952,0,212886,1055231,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
30264,MAGIA LITERATURII!,SC LITTLE LAMB SRL,Nord Est,Suceava,SUCEAVA,685586,80946,0,186618,953150,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
26999,Extinderea si consolidarea serviciilor de foraj si sondaj pentru constructii la SC GTF PROSPECT SRL Constanta,SC GTF PROSPECT SRL Constanta,Sud Est,CONSTANTA,CONSTANTA,762606,90039,0,204635,1057280,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
26956,EXTINDEREA GAMEI DE PRODUSE SI MODERNIZAREA FLUXULUI DE PRODUCTIE A SC AMA R&D GROUPE SRL,SC AMA R&D GROUPE SRL,Nord Est,Iasi,IASI,102750,12131,0,27571,142452,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
30570,Dezvoltarea microintreprinderii prin achizitie echipamente pentru lucrari de instalatii electrice,SC TECHNOSYS SRL,Sud ,Prahova,PLOIESTI,725149,85617,0,217049,1027815,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
30262,DIVERSIFICAREA PRODUCTIEI SC SAMI PREST SERV SRL PRIN ACHIZITIONAREA DE UTILAJE DE PRELUCRARE MECANICA A STICLEI PLATE,SC SAMI PREST SERV SRL,Nord Est,Bacau,BACAU,762995,90085,41972,214812,1109864,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
27194,Modernizarea SC Agent Mixt Constructii SRL in activitatile de pregatire a terenului prin achizitia unei tehnologii noi,SC Agent Mixt Constructii SRL,Nord Vest,Bihor,ORADEA,776339,91661,227760,262982,1358742,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
35076,ACHIZITIE DE ECHIPAMENTE SI SOFTWARE SPECIFICE ACTIVITATILOR DE EDITARE DE CATRE SC FISCAL SERVICE SRL,SC FISCAL SERVICE SRL,Nord Est,Neamt,PIATRA NEAMT,723059,85370,0,208655,1017084,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
26954,"INFIINTARE ATELIER DE TAMPLARIE LA SC LIVASTI SRL DIN MUNICIPIUL VASLUI, JUDETUL VASLUI",SC LIVASTI SRL,Nord Est,Vaslui,VASLUI,486895,57487,0,145796,690178,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
30843,DEZVOLTAREA SC COPEMED SRL PRIN ACHIZITIA DE ECHIPAMENTE SI DOTARI DE TEHNICA DENTARA,SC COPEMED SRL,Nord Est,Vaslui,Vaslui,501081,59162,0,146216,706459,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
48078,Diversificarea activitatii SC Omexim Export Import SRL prin achizitia unui echipament inalt tehnologizat si crearea de noi locuri de munca,SC Omexim Export Import SRL,Centru,COVASNA,Sfantu Gheorghe,776339,91661,0,473175,1341175,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
35055,"ACHIZITIE MASINA DE PRELUCRAT PE 4 FETE CU 6 ARBORI PENTRU CONFECTIONAREA GRINZILOR DE LEMN, IN VEDEREA  CRESTERII COMPETITIVITATII SI PRODUCTIVITATII SC STONE ACTIV SRL",SC STONE ACTIV SRL,Nord Est,Suceava,VATRA DORNEI,762674,90047,0,207753,1060475,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
24601,"Achizitia de echipamente, mobilier medical si software specific pentru extinderea si imbunatatirea activitatii firmei",SC Uniklinic SRL,Vest,HUNEDOARA,DEVA,776339,91661,167304,248473,1283778,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
26992,Optimizarea activitatii prin modernizarea SC COVALSAGA SRL GALATI,SC COVALSAGA SRL GALATI,Sud Est,Galati,GALATI,280447,33112,0,105496,419055,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
27668,Achizitie de utilaje pentru lucrari de pregatire a terenului,SC Talea SRL,Sud Est,VRANCEA,FOCSANI,754325,89062,0,202413,1045800,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
27682,Achizitie echipamente medicale ,SC SAMMARINA MEDICAL SRL Constanta ,Sud Est,CONSTANTA,CONSTANTA,603178,71216,0,164165,838558,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
24599,Cresterea productivitatii si competitivitatii SC Biodentestet SRL prin achizitia de noi tehnologii,SC Biodentestet SRL,Vest,HUNEDOARA,DEVA,322068,38026,0,90723,450817,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
48206,Dezvoltarea serviciului radiologic al firmei Clinica 1,SC Clinica Unu SRL,Centru,BRASOV,Brasov,160389,18937,0,43038,222364,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
48095,Cresterea Competitivitatii SC Auto Cross SRL,SC Auto Cross SRL,Centru,SIBIU,Medias,339087,40035,0,92413,471535,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
27568,Achizitie de utilaje pentru productie sisteme de compartimentare modulare,SC Euro Premosa SRL,Nord Vest,SATU MARE,SATU MATE,760463,89786,0,226375,1076624,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
27842,Competitivitate prin utilaje performante,General Pro Invest,Nord Vest,Cluj,CLUJ NAPOCA,737931,87126,0,211905,1036962,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
29373,DEZVOLTAREA SC COPEMED SRL PRIN ACHIZITIONAREA DE ECHIPAMENTE MEDICALE,SC COPEMED SRL,Nord Est,Vaslui,Vaslui,181495,21429,0,48702,251625,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
27666,Achizitionarea de utilaje pentru manipularea de marfuri la SC TROPHAEUM MAR SRL,"SC TROPHAEUM MAR SRL, Constanta",Sud Est,CONSTANTA,Constanta,427009,50416,0,119833,597257,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
35050,CRESTEREA COMPETITIVITATII LA SC MARTINI SRL BOTOSANI PRIN ACHIZITIE MASINA SPECIALIZATA SI ECHIPAMENTE,SC MARTINI SRL,Nord Est,Botosani,SAVENI,763282,90119,0,204816,1058217,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
24704,Investitii pentru cresterea competitivitatii serviciilor medicale din domeniul dentar,SC Sanodent SRL,Vest,TIMIS,TIMISOARA,124799,14735,0,40641,180175,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
25042,Dezvoltarea activitatii de constructii de cladiri prin achizitia de utilaje si echipamente noi,SC Multiserv Decor SRL,Vest,HUNEDOARA,HATEG,757938,89488,0,203382,1050808,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
26994,Diversificarea activitatii SC TRUST SRL  prin achizitia de utilaje necesare in lucrari de constructie a drumurilor,SC TRUST FOREST SRL,Sud Est,VRANCEA,FOCSANI,753076,88914,0,293914,1135904,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
27742,Dezvoltarea microintreprinderii SC Landrom SRL prin achizitionarea de utilaje,"SC Landrom SRL (Bd. Stefan cel Mare nr. 136, ap. 4, Oradea)",Nord Vest,Bihor,ORADEA,776339,91661,168048,248652,1284700,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
26996,Achizitionarea de aparatura medicala pentru cabinet medical MEDIDENT ,"SC MEDIDENT SRL, Buzau",Sud Est,Buzau,BUZAU,274964,32464,0,73783,381211,Axa Prioritara 4 Sprijinirea dezvoltarii mediului de afaceri regional si local,Domeniul Major de Interventie 4.3 Sprijinirea dezvoltarii microintreprinderilor
